221,北京佳诚佳信空气源热泵制冷设备工厂,116.131715,40.214375,2026/1/8 15:42:32,北京
222,北京车立美脚垫工厂,115.984911,39.769819,2026/1/8 15:42:32,北京
223,北京佳诚佳信空气源热泵制冷设备工厂,116.190269,40.239544,2026/1/8 15:42:32,北京
224,断桥铝系统门窗工厂直营店,116.226729,40.227812,2026/1/8 15:42:32,北京
225,断桥铝门窗工厂直营店,116.119413,39.836192,2026/1/8 15:42:32,北京
226,高端静音系统门窗 工厂店,116.202487,39.943780,2026/1/8 15:42:32,北京
227,断桥铝门窗工厂直营店,116.231822,39.903606,2026/1/8 15:42:32,北京
228,鼎木防腐木工厂,116.147219,39.672763,2026/1/8 15:42:32,北京
229,北京和达益邦精密机加工厂(北京总部),116.139536,39.641118,2026/1/8 15:42:32,北京
230,广联印刷工厂(政采保密),116.228972,39.857384,2026/1/8 15:42:32,北京
231,北京亚克力UV平板PVC雕刻工厂,116.377836,40.215121,2026/1/8 15:42:32,北京
232,实德系统门窗工厂直营(定慧桥店),116.279159,39.922131,2026/1/8 15:42:32,北京
233,金隅智造工厂极低温测试中心,116.358951,40.056161,2026/1/8 15:42:32,北京
234,香河家具锦帅家具工厂,116.308900,39.724426,2026/1/8 15:42:32,北京
235,龙甲门业工厂店(总店),116.314037,39.714619,2026/1/8 15:42:32,北京
236,北京健身器材工厂店,116.394449,39.866098,2026/1/8 15:42:32,北京
237,三拓集团顺义工厂,116.550100,40.205872,2026/1/8 15:42:32,北京
238,产品梦工厂,116.311307,39.617101,2026/1/8 15:42:32,北京
239,艾尚克制全屋定制工厂运营中心,116.345113,39.680531,2026/1/8 15:42:32,北京
240,莫须有工厂Groundless Factory,116.496248,39.986812,2026/1/8 15:42:32,北京
241,北京亿友数字印刷有限公司,116.545701,40.096526,2026/1/8 15:42:32,北京
242,青创IP工厂,116.500112,39.976759,2026/1/8 15:42:32,北京
243,北京高定楼梯源头工厂,116.561300,40.119770,2026/1/8 15:42:32,北京
244,北京豪展集团-U播工场,116.476902,39.901425,2026/1/8 15:42:32,北京
245,忠旺门窗工厂店(十里河家和家美店),116.461429,39.863850,2026/1/8 15:42:32,北京
246,奔踏广告喷印工厂,116.519938,40.002831,2026/1/8 15:42:32,北京
247,戴姆勒二工厂,116.631569,40.264090,2026/1/8 15:42:32,北京
248,老木工鲁班门窗工厂直营(民乐广场店),116.463449,39.863578,2026/1/8 15:42:32,北京
249,万华禾香全屋定制衣柜橱柜门窗工厂店,116.466805,39.861824,2026/1/8 15:42:32,北京
250,兔宝宝板材定制衣柜橱柜门窗工厂店,116.466921,39.861845,2026/1/8 15:42:32,北京
251,面十一同得发工厂店,116.581868,40.133714,2026/1/8 15:42:32,北京
253,耐柯森-北京工厂,116.683588,40.365222,2026/1/8 15:42:32,北京
254,玛氏巧克力工厂,116.687875,40.367625,2026/1/8 15:42:32,北京
255,金意陶1000方工厂店,116.474257,39.859022,2026/1/8 15:42:32,北京
256,北京西装高级定制工厂,116.423845,39.731412,2026/1/8 15:42:32,北京
257,众合易居 全屋定制工厂,116.450382,39.794746,2026/1/8 15:42:32,北京
259,懂折帝超级工厂全品类集合仓,116.498260,39.791418,2026/1/8 15:42:32,北京
260,京东方B20工厂,116.532325,39.716375,2026/1/8 15:42:32,北京
261,小米汽车工厂冲压车间,116.544141,39.728706,2026/1/8 15:42:33,北京
262,双赢门业工厂店,116.755075,40.150825,2026/1/8 15:42:33,北京
263,嘉晟昱UV喷绘工厂,116.699658,40.005603,2026/1/8 15:42:33,北京
264,实德断桥铝门窗工厂店,116.601341,39.682612,2026/1/8 15:42:33,北京
265,北京摩比斯模块3工厂,116.849100,40.170350,2026/1/8 15:42:33,北京
266,奥托博克工厂,116.777509,39.769385,2026/1/8 15:42:33,北京
267,苏菲贝尔商贸中心服装工厂店,116.940556,40.150800,2026/1/8 15:42:33,北京
268,北京市商业储运有限公司,116.513078,39.891145,2026/1/8 15:42:33,北京
269,京东云仓·北京仓,116.783631,40.323443,2026/1/8 15:42:33,北京
278,中远海运,116.138461,40.211955,2026/1/8 15:42:33,北京
280,海尔库房,116.199276,39.818906,2026/1/8 15:42:33,北京
281,科园新库房,116.272593,39.822177,2026/1/8 15:42:33,北京
287,爱泽加工库房,116.074060,39.760756,2026/1/8 15:42:33,北京
288,顺丰速运顺义集散中心(顺航路店),116.587734,40.130595,2026/1/8 15:42:34,北京
289,北京市朝阳区将台乡再生资源回收中转站,116.523302,39.981452,2026/1/8 15:42:34,北京
290,王四营地区垃圾中转站,116.546368,39.876939,2026/1/8 15:42:34,北京
291,西红门回收废品物中转站,116.347393,39.788456,2026/1/8 15:42:34,北京
292,大孙各庄镇可回收物中转站,116.880953,40.086817,2026/1/8 15:42:34,北京
293,城南街道可回收物中转站,116.216496,40.212985,2026/1/8 15:42:34,北京
294,来广营可回收物中转站,116.465057,40.025738,2026/1/8 15:42:34,北京
295,北京市朝阳区东坝乡可回收物中转站,116.589527,39.953798,2026/1/8 15:42:34,北京
296,南苑街道可回收物中转站,116.389111,39.806792,2026/1/8 15:42:34,北京
297,丰台看丹街道可回收物中转站,116.270202,39.823644,2026/1/8 15:42:34,北京
298,金顶街大件及再生资源中转站,116.173173,39.929760,2026/1/8 15:42:34,北京
299,潞城镇垃圾中转站,116.777733,39.849447,2026/1/8 15:42:34,北京
300,西红门汇景恒福垃圾中转站,116.407328,39.746891,2026/1/8 15:42:34,北京
301,丰台区环境卫生服务中心南苑中转站,116.382031,39.797132,2026/1/8 15:42:34,北京
302,羊头岗村垃圾中转站,116.011095,39.729026,2026/1/8 15:42:34,北京
303,爱回收中转站,116.400225,39.885725,2026/1/8 15:42:34,北京
304,再生资源回收中转站,116.210402,39.897216,2026/1/8 15:42:34,北京
305,金融街街道可回收物中转站,116.362400,39.903312,2026/1/8 15:42:34,北京
306,后八家海环转运站,116.336690,40.019177,2026/1/8 15:42:34,北京
307,孙河乡可回收物中转站,116.544586,40.045220,2026/1/8 15:42:34,北京
308,体委垃圾中转站,116.223485,40.214608,2026/1/8 15:42:34,北京
309,高丽营垃圾中转站,116.569539,40.155304,2026/1/8 15:42:34,北京
310,马家楼垃圾转运站调度室,116.350697,39.834534,2026/1/8 15:42:34,北京
311,东铁匠营街道大件垃圾中转站,116.422319,39.852564,2026/1/8 15:42:34,北京
312,苏家坨镇固体大件垃圾中转站,116.141712,40.085734,2026/1/8 15:42:34,北京
313,顺义区城镇环境卫生服务中心镇村生活垃圾清运队牛栏山中转站,116.649743,40.240087,2026/1/8 15:42:34,北京
314,张镇再生资源中转站,116.927961,40.154615,2026/1/8 15:42:34,北京
315,北下关街道再生资源回收中转站,116.329034,39.943166,2026/1/8 15:42:34,北京
316,三间房地区办事处可回收物中转站,116.575503,39.915271,2026/1/8 15:42:34,北京
317,北京市丰台区环境卫生服务中心小井垃圾中转站,116.297409,39.872882,2026/1/8 15:42:34,北京
318,丰台区环卫中心黄土岗垃圾中转站,116.322124,39.825301,2026/1/8 15:42:34,北京
319,成寿寺可回收物中转站,116.460590,39.852371,2026/1/8 15:42:34,北京
320,环卫中转站,116.743955,39.835454,2026/1/8 15:42:34,北京
321,涧头村垃圾分类中转站,116.201978,40.243683,2026/1/8 15:42:34,北京
